44229,Foca,C6401,P2699,279,95,26505
44229,Foca,C6711,P7417,363,152,55176
44229,Foca,C7230,P2193,100,83,8300
44229,Foca,C8316,P5200,134,44,5896
44229,Foca,C8654,P7750,258,96,24768
44230,Foca,C1105,P3191,198,124,24552
44230,Foca,C3334,P6686,102,63,6426
44230,Foca,C4453,P2327,196,66,12936
44230,Foca,C6456,P7213,142,133,18886
44230,Foca,C7807,P4066,256,83,21248
44230,Foca,C7820,P4617,373,111,41403
44230,Foca,C8617,P3242,149,64,9536
44230,Foca,C9593,P1128,347,108,37476
44231,Foca,C1023,P3409,169,82,13858
44231,Foca,C3170,P5759,128,150,19200
44231,Foca,C3479,P1769,96,165,15840
44231,Foca,C3842,P3929,221,153,33813
44231,Foca,C4245,P7780,101,119,12019
44231,Foca,C5082,P7787,243,50,12150
44231,Foca,C6948,P8376,297,36,10692
44231,Foca,C7623,P7766,246,53,13038
44231,Foca,C8795,P7448,73,45,3285
44231,Foca,C9634,P8673,71,180,12780
44231,Foca,C9755,P9545,190,50,9500
44232,Foca,C1207,P5563,146,15,2190
44232,Foca,C1914,P7476,332,43,14276
44232,Foca,C2167,P6460,305,49,14945
44232,Foca,C3034,P1917,77,75,5775
44232,Foca,C5344,P3702,168,128,21504
44232,Foca,C5633,P1485,342,78,26676
44232,Foca,C7578,P7236,260,152,39520
44232,Foca,C7705,P6965,117,180,21060
44232,Foca,C7775,P7105,103,16,1648
44232,Foca,C7937,P6813,220,108,23760
44232,Foca,C8161,P8258,37,77,2849
44232,Foca,C8299,P8064,270,83,22410
44232,Foca,C8414,P4387,252,134,33768
44233,Foca,C1601,P4536,209,118,24662
44233,Foca,C1897,P4031,269,173,46537
44233,Foca,C5103,P9468,88,75,6600
44233,Foca,C7634,P1570,64,71,4544
44233,Foca,C8205,P7277,283,197,55751
44233,Foca,C9044,P6102,365,199,72635
44234,Foca,C1014,P1095,225,18,4050
44234,Foca,C1722,P8263,86,128,11008
44234,Foca,C2124,P3550,301,58,17458
44234,Foca,C2483,P3581,103,20,2060
44234,Foca,C3652,P1135,389,177,68853
44234,Foca,C4618,P7035,136,38,5168
44234,Foca,C5638,P7086,222,108,23976
44234,Foca,C5946,P8786,199,169,33631
44234,Foca,C7185,P5734,356,197,70132
44234,Foca,C8565,P9418,118,143,16874
44235,Foca,C2782,P3259,20,166,3320
44235,Foca,C4052,P1366,106,187,19822
44235,Foca,C4074,P1248,91,39,3549
44235,Foca,C4565,P8393,138,136,18768
44235,Foca,C4899,P4759,223,51,11373
44235,Foca,C5035,P6655,200,190,38000
44235,Foca,C6081,P4227,151,64,9664
44235,Foca,C8366,P4002,325,48,15600
44235,Foca,C9505,P8051,274,45,12330
44236,Foca,C1716,P7168,390,78,30420
44236,Foca,C2034,P7000,278,182,50596
44236,Foca,C4162,P4996,99,176,17424
44236,Foca,C4566,P1957,13,126,1638
44236,Foca,C5391,P1412,37,28,1036
44236,Foca,C6821,P2518,332,53,17596
44236,Foca,C7158,P1467,191,193,36863
44236,Foca,C7212,P5818,96,182,17472
44236,Foca,C7567,P8212,18,192,3456
44236,Foca,C8900,P5201,45,142,6390
44236,Foca,C9043,P8355,66,189,12474
44236,Foca,C9362,P2951,178,63,11214
44236,Foca,C9370,P6773,97,152,14744
44237,Foca,C1113,P5083,177,183,32391
44237,Foca,C1733,P9121,220,20,4400
44237,Foca,C1988,P3615,143,142,20306
44237,Foca,C3013,P8215,366,33,12078
44237,Foca,C3015,P5379,115,127,14605
44237,Foca,C3071,P7349,394,26,10244
44237,Foca,C3077,P4552,331,14,4634
44237,Foca,C3308,P2000,128,191,24448
44237,Foca,C4596,P3715,234,131,30654
44237,Foca,C5662,P4750,148,109,16132
44237,Foca,C5965,P1157,262,194,50828
44237,Foca,C6134,P3486,341,21,7161
44237,Foca,C6305,P8671,177,179,31683
44237,Foca,C6508,P2433,358,76,27208
44237,Foca,C7851,P3264,203,158,32074
44237,Foca,C8346,P8338,14,165,2310
44237,Foca,C8754,P7427,250,141,35250
44237,Foca,C8818,P6619,365,71,25915
44237,Foca,C9422,P7959,71,192,13632
44238,Foca,C2685,P3796,152,24,3648
44238,Foca,C3021,P9636,369,179,66051
44238,Foca,C3790,P8321,73,154,11242
44238,Foca,C4057,P7422,219,32,7008
44238,Foca,C5225,P2120,356,50,17800
44238,Foca,C6471,P6926,250,44,11000
44238,Foca,C6530,P4425,376,102,38352
44238,Foca,C6810,P6640,123,190,23370
44238,Foca,C7081,P7123,84,131,11004
44238,Foca,C7116,P2611,294,121,35574
44238,Foca,C8361,P9071,379,92,34868
44238,Foca,C8811,P5816,162,170,27540
44238,Foca,C9135,P6595,313,181,56653
44238,Foca,C9194,P4094,48,48,2304
44238,Foca,C9828,P2538,358,52,18616
44239,Foca,C1873,P6255,161,169,27209
44239,Foca,C2068,P2795,114,35,3990
44239,Foca,C2238,P7980,342,193,66006
44239,Foca,C2780,P5201,330,156,51480
44239,Foca,C2930,P1523,80,122,9760
44239,Foca,C3534,P3608,294,17,4998
44239,Foca,C3823,P2299,151,172,25972
44239,Foca,C3959,P6141,202,55,11110
44239,Foca,C4635,P1949,175,11,1925
44239,Foca,C4738,P9868,73,131,9563
44239,Foca,C6110,P7784,232,52,12064
44239,Foca,C6375,P8519,280,57,15960
44239,Foca,C7547,P9856,298,27,8046
44239,Foca,C9055,P3523,191,35,6685
44240,Foca,C1068,P3971,32,175,5600
44240,Foca,C1318,P8627,115,184,21160
44240,Foca,C2360,P2415,336,54,18144
44240,Foca,C2372,P4621,253,59,14927
44240,Foca,C2719,P9792,338,39,13182
44240,Foca,C2962,P1191,167,186,31062
44240,Foca,C3034,P7495,294,116,34104
44240,Foca,C4101,P3294,41,55,2255
44240,Foca,C4830,P7944,362,75,27150
44240,Foca,C6400,P1239,314,168,52752
44240,Foca,C7659,P2105,273,116,31668
44240,Foca,C7730,P8409,400,47,18800
44240,Foca,C9023,P9254,229,59,13511
44240,Foca,C9056,P8487,373,158,58934
44240,Foca,C9490,P7043,159,64,10176
44241,Foca,C1189,P6497,342,24,8208
44241,Foca,C5201,P4926,15,152,2280
44241,Foca,C5556,P7320,327,162,52974
44241,Foca,C6315,P6674,162,122,19764
44241,Foca,C6553,P5834,236,22,5192
44241,Foca,C6989,P1554,163,22,3586
44241,Foca,C8153,P2378,252,48,12096
44241,Foca,C8404,P1343,326,12,3912
44241,Foca,C9854,P6821,266,153,40698
44241,Foca,C9938,P3931,393,147,57771
44242,Foca,C1079,P7975,199,164,32636
44242,Foca,C1203,P8866,217,77,16709
44242,Foca,C1501,P7180,218,13,2834
44242,Foca,C1612,P5865,319,112,35728
44242,Foca,C2726,P7613,75,82,6150
44242,Foca,C2754,P4698,389,112,43568
44242,Foca,C3502,P7556,215,154,33110
44242,Foca,C4083,P7358,136,65,8840
44242,Foca,C5816,P4871,154,175,26950
44242,Foca,C6345,P9632,342,97,33174
44242,Foca,C7945,P4976,399,153,61047
44242,Foca,C8578,P1311,285,173,49305
44242,Foca,C8954,P8531,84,115,9660
44243,Foca,C2354,P3429,282,179,50478
44243,Foca,C2407,P5380,271,36,9756
44243,Foca,C3103,P1797,57,147,8379
44243,Foca,C3190,P4182,148,74,10952
44243,Foca,C4198,P4882,76,87,6612
44243,Foca,C4652,P3755,181,191,34571
44243,Foca,C4880,P8529,279,157,43803
44243,Foca,C6178,P5376,87,186,16182
44243,Foca,C6397,P2273,158,144,22752
44243,Foca,C6586,P9720,389,53,20617
44243,Foca,C6762,P6852,98,117,11466
44243,Foca,C6960,P7467,57,137,7809
44243,Foca,C9258,P2557,181,110,19910
44244,Foca,C1002,P5831,51,73,3723
44244,Foca,C1557,P6458,306,12,3672
44244,Foca,C2041,P4091,33,166,5478
44244,Foca,C2594,P6353,189,40,7560
44244,Foca,C2853,P2541,99,34,3366
44244,Foca,C3485,P3820,268,135,36180
44244,Foca,C4196,P4117,61,80,4880
44244,Foca,C5060,P7354,367,93,34131
44244,Foca,C5097,P8715,51,28,1428
44244,Foca,C6444,P6275,93,48,4464
44244,Foca,C6992,P1445,136,155,21080
44244,Foca,C8469,P6098,133,77,10241
44245,Foca,C1859,P8264,154,185,28490
44245,Foca,C2114,P4413,267,94,25098
44245,Foca,C2886,P5973,19,59,1121
44245,Foca,C2911,P3785,160,12,1920
44245,Foca,C3970,P3562,29,82,2378
44245,Foca,C4432,P9112,203,32,6496
44245,Foca,C4768,P2642,38,41,1558
44245,Foca,C5488,P1816,248,186,46128
44245,Foca,C5576,P4654,181,119,21539
44245,Foca,C6356,P1490,85,180,15300
44245,Foca,C7002,P9485,121,20,2420
44245,Foca,C7435,P6386,107,140,14980
44245,Foca,C8023,P3846,197,46,9062
44245,Foca,C9604,P3382,275,21,5775
44246,Foca,C1235,P7952,146,34,4964
44246,Foca,C1972,P4568,237,194,45978
44246,Foca,C2055,P1223,132,181,23892
44246,Foca,C2359,P9030,162,18,2916
44246,Foca,C4084,P3630,335,52,17420
44246,Foca,C5552,P3261,64,105,6720
44246,Foca,C6147,P3634,391,87,34017
44246,Foca,C7066,P3877,12,66,792
44246,Foca,C9181,P4612,200,135,27000
44246,Foca,C9678,P8505,342,23,7866
44247,Foca,C1550,P2509,69,14,966
44247,Foca,C1563,P5623,61,32,1952
44247,Foca,C1674,P8364,269,51,13719
44247,Foca,C3508,P3575,328,77,25256
44247,Foca,C5193,P2484,145,179,25955
44247,Foca,C5332,P2309,277,37,10249
44247,Foca,C5934,P6939,76,71,5396
44247,Foca,C8936,P8249,188,56,10528
44247,Foca,C8964,P3388,37,151,5587
44247,Foca,C9354,P1725,401,157,62957
44248,Foca,C1839,P9454,201,13,2613
44248,Foca,C2156,P6431,331,169,55939
44248,Foca,C2659,P2726,187,161,30107
44248,Foca,C3464,P9209,91,79,7189
44248,Foca,C4023,P9875,143,103,14729
44248,Foca,C5722,P5299,259,166,42994
44248,Foca,C7065,P4475,304,79,24016
44248,Foca,C7322,P3044,232,163,37816
44248,Foca,C7486,P3225,90,112,10080
44248,Foca,C7487,P8190,272,45,12240
44248,Foca,C7858,P5463,200,80,16000
44248,Foca,C8427,P7115,311,96,29856
44248,Foca,C8652,P8559,128,65,8320
44248,Foca,C9207,P8441,266,39,10374
44248,Foca,C9639,P3233,219,175,38325
44249,Foca,C2343,P7858,90,180,16200
44249,Foca,C2623,P2274,186,48,8928
44249,Foca,C3023,P9396,261,75,19575
44249,Foca,C3505,P9409,397,128,50816
44249,Foca,C4110,P1314,160,95,15200
44249,Foca,C4345,P3290,195,49,9555
44249,Foca,C4610,P2825,284,83,23572
44249,Foca,C5698,P5852,216,87,18792
44249,Foca,C6372,P1187,59,185,10915
44249,Foca,C9214,P1608,385,150,57750
44250,Foca,C2235,P2756,153,113,17289
44250,Foca,C2305,P7841,32,31,992
44250,Foca,C2481,P1228,198,177,35046
44250,Foca,C2597,P8952,96,170,16320
44250,Foca,C3147,P3396,311,163,50693
44250,Foca,C3320,P1254,237,149,35313
44250,Foca,C3347,P1630,253,92,23276
44250,Foca,C4168,P7957,346,159,55014
44250,Foca,C4587,P4287,317,18,5706
44250,Foca,C4679,P7165,47,36,1692
44250,Foca,C6490,P6984,172,94,16168
44250,Foca,C8452,P5979,195,67,13065
44251,Foca,C1058,P5126,273,169,46137
44251,Foca,C1385,P3543,304,132,40128
44251,Foca,C1429,P3308,275,26,7150
44251,Foca,C2868,P2544,90,94,8460
44251,Foca,C3783,P7713,95,112,10640
44251,Foca,C3819,P8165,96,34,3264
44251,Foca,C3879,P7774,256,76,19456
44251,Foca,C5115,P4248,281,56,15736
44251,Foca,C5320,P2975,253,76,19228
44251,Foca,C6194,P9598,144,23,3312
44251,Foca,C6929,P9796,211,53,11183
44251,Foca,C9027,P9488,253,194,49082
44252,Foca,C2448,P8758,95,184,17480
44252,Foca,C2496,P1216,54,140,7560
44252,Foca,C2946,P4106,80,78,6240
44252,Foca,C3350,P1066,384,28,10752
44252,Foca,C4459,P9666,311,119,37009
44252,Foca,C5597,P2315,342,174,59508
44252,Foca,C5768,P3009,128,66,8448
44252,Foca,C5876,P7366,340,168,57120
44252,Foca,C6698,P7548,191,183,34953
44252,Foca,C8920,P4840,158,134,21172
44253,Foca,C1530,P2825,74,159,11766
44253,Foca,C3216,P4589,41,19,779
44253,Foca,C3403,P1817,24,104,2496
44253,Foca,C3734,P1454,303,81,24543
44253,Foca,C4203,P6607,332,152,50464
44253,Foca,C5068,P4153,238,119,28322
44253,Foca,C5078,P5139,298,111,33078
44253,Foca,C5635,P6986,18,63,1134
44253,Foca,C5881,P5913,295,133,39235
44253,Foca,C6578,P1895,138,89,12282
44253,Foca,C6872,P9170,341,131,44671
44253,Foca,C6906,P1512,127,23,2921
44253,Foca,C7633,P3288,400,52,20800
44253,Foca,C7858,P7133,134,154,20636
44253,Foca,C9076,P1363,54,43,2322
44253,Foca,C9549,P3245,279,53,14787
44253,Foca,C9733,P4945,24,170,4080
44254,Foca,C1318,P2840,58,40,2320
44254,Foca,C1328,P3371,276,25,6900
44254,Foca,C2118,P9285,165,65,10725
44254,Foca,C4661,P6428,309,162,50058
44254,Foca,C6138,P2081,307,84,25788
44254,Foca,C6665,P8478,396,132,52272
44254,Foca,C6952,P7896,80,17,1360
44255,Foca,C1093,P5140,175,181,31675
44255,Foca,C2169,P6415,32,186,5952
44255,Foca,C2437,P8825,169,20,3380
44255,Foca,C2800,P5586,169,112,18928
44255,Foca,C4319,P7149,379,171,64809
44255,Foca,C5279,P6846,189,43,8127
44255,Foca,C6624,P7241,91,161,14651
44255,Foca,C6657,P2710,11,108,1188
44255,Foca,C6846,P7012,209,110,22990
44255,Foca,C7256,P6866,69,93,6417
44255,Foca,C7447,P9078,133,154,20482
44255,Foca,C7589,P1577,354,31,10974
44256,Foca,C1609,P5004,255,197,50235
44256,Foca,C2089,P4543,260,11,2860
44256,Foca,C2702,P6415,184,118,21712
44256,Foca,C4738,P1988,117,100,11700
44256,Foca,C4783,P9117,186,59,10974
44256,Foca,C4856,P1931,263,106,27878
44256,Foca,C5297,P8799,19,176,3344
44256,Foca,C6544,P3715,128,199,25472
44256,Foca,C6819,P4691,119,41,4879
44256,Foca,C8005,P4488,119,96,11424
44256,Foca,C8904,P2468,127,134,17018
44256,Foca,C9142,P8227,285,92,26220
44256,Foca,C9748,P4641,388,176,68288
44257,Foca,C1128,P8300,110,99,10890
44257,Foca,C1744,P1190,324,58,18792
44257,Foca,C2592,P1293,349,200,69800
44257,Foca,C3603,P2467,16,72,1152
44257,Foca,C3920,P6789,346,59,20414
44257,Foca,C5370,P2522,170,45,7650
44257,Foca,C7137,P9922,132,41,5412
44257,Foca,C7226,P9925,206,69,14214
44257,Foca,C9171,P9077,40,84,3360
44257,Foca,C9245,P4746,266,80,21280
44258,Foca,C1468,P6068,299,119,35581
44258,Foca,C2478,P5587,167,13,2171
44258,Foca,C4128,P9754,282,90,25380
44258,Foca,C4911,P7809,43,164,7052
44258,Foca,C5446,P4064,261,177,46197
44258,Foca,C7262,P6777,332,78,25896
44258,Foca,C8064,P3040,380,174,66120
44258,Foca,C8467,P7346,102,146,14892
44258,Foca,C9499,P7494,72,47,3384
44258,Foca,C9648,P4705,388,175,67900
44258,Foca,C9691,P4015,127,63,8001
44259,Foca,C1068,P6454,383,163,62429
44259,Foca,C1396,P6363,256,55,14080
44259,Foca,C2339,P7417,227,133,30191
44259,Foca,C3770,P1631,163,141,22983
44259,Foca,C3953,P2131,340,97,32980
44259,Foca,C5038,P1374,150,97,14550
44259,Foca,C5199,P1537,109,195,21255
44259,Foca,C7446,P2040,342,185,63270
44259,Foca,C7746,P5318,134,53,7102
44259,Foca,C8274,P6024,214,56,11984
44259,Foca,C8560,P9478,107,200,21400
44259,Foca,C8645,P3297,142,91,12922
44259,Foca,C8738,P6629,105,116,12180
44259,Foca,C9412,P3164,296,185,54760
44259,Foca,C9859,P7234,381,51,19431
44260,Foca,C1170,P5062,108,92,9936
44260,Foca,C3964,P6426,391,44,17204
44260,Foca,C4190,P3381,158,129,20382
44260,Foca,C4421,P2028,303,86,26058
44260,Foca,C4567,P7311,256,159,40704
44260,Foca,C4600,P4889,209,90,18810
44260,Foca,C4763,P2216,308,91,28028
44260,Foca,C4949,P1534,35,118,4130
44260,Foca,C5663,P3050,75,77,5775
44260,Foca,C6078,P3852,197,158,31126
44260,Foca,C6489,P8216,398,67,26666
44260,Foca,C6558,P5955,77,153,11781
44260,Foca,C6616,P5090,105,146,15330
44260,Foca,C6828,P5075,122,74,9028
44260,Foca,C6997,P6204,242,121,29282
44260,Foca,C7737,P4495,32,110,3520
44260,Foca,C8918,P5909,35,58,2030
44260,Foca,C9574,P3035,372,134,49848
44260,Foca,C9811,P9086,22,50,1100
44261,Foca,C2352,P9040,376,31,11656
44261,Foca,C2463,P7270,244,124,30256
44261,Foca,C2878,P9272,325,176,57200
44261,Foca,C3375,P9110,360,144,51840
44261,Foca,C4435,P7252,327,88,28776
44261,Foca,C4743,P3697,239,68,16252
44261,Foca,C5768,P7842,229,143,32747
44261,Foca,C6516,P9500,97,23,2231
44261,Foca,C7251,P1153,397,59,23423
44261,Foca,C8288,P1048,280,87,24360
44261,Foca,C9176,P2986,121,23,2783
44261,Foca,C9527,P6541,203,110,22330
44262,Foca,C1051,P2719,45,144,6480
44262,Foca,C1979,P1093,358,167,59786
44262,Foca,C2572,P9700,279,141,39339
44262,Foca,C3251,P3418,118,156,18408
44262,Foca,C4806,P5889,171,143,24453
44262,Foca,C7369,P5750,161,189,30429
44262,Foca,C7591,P7175,79,115,9085
44263,Foca,C1878,P9247,284,153,43452
44263,Foca,C2403,P6625,84,159,13356
44263,Foca,C3475,P2463,19,183,3477
44263,Foca,C6425,P9641,83,192,15936
44263,Foca,C7567,P6073,237,59,13983
44263,Foca,C7802,P9250,230,175,40250
44264,Foca,C1101,P4794,195,155,30225
44264,Foca,C1154,P3145,310,99,30690
44264,Foca,C3189,P5609,209,97,20273
44264,Foca,C3201,P3305,177,176,31152
44264,Foca,C4318,P7927,372,137,50964
44264,Foca,C5186,P8801,168,101,16968
44264,Foca,C5680,P6965,113,50,5650
44264,Foca,C7198,P4764,100,147,14700
44264,Foca,C7299,P2464,141,64,9024
44264,Foca,C7586,P1136,100,175,17500
44264,Foca,C9861,P8470,372,161,59892
44265,Foca,C1699,P4895,146,30,4380
44265,Foca,C1774,P5528,163,149,24287
44265,Foca,C1933,P2816,74,65,4810
44265,Foca,C2736,P5990,378,29,10962
44265,Foca,C3026,P6336,36,161,5796
44265,Foca,C5608,P7715,303,184,55752
44265,Foca,C6137,P1822,300,128,38400
44265,Foca,C6146,P7298,19,194,3686
44265,Foca,C8034,P8516,175,187,32725
44265,Foca,C9065,P5062,270,176,47520
44265,Foca,C9108,P6027,200,40,8000
44265,Foca,C9906,P5562,50,197,9850
44266,Foca,C2451,P1791,369,111,40959
44266,Foca,C4276,P2180,117,49,5733
44266,Foca,C4380,P2008,90,182,16380
44266,Foca,C4674,P9737,135,40,5400
44266,Foca,C5837,P7998,350,76,26600
44266,Foca,C6239,P3285,174,197,34278
44266,Foca,C9118,P3867,227,126,28602
44266,Foca,C9816,P8849,69,82,5658
44266,Foca,C9880,P3241,351,128,44928
44267,Foca,C1648,P9726,97,131,12707
44267,Foca,C2281,P5315,257,187,48059
44267,Foca,C2883,P2436,289,150,43350
44267,Foca,C3040,P1360,101,192,19392
44267,Foca,C3114,P8884,85,136,11560
44267,Foca,C3130,P4218,324,168,54432
44267,Foca,C3542,P4091,83,193,16019
44267,Foca,C3910,P9599,387,30,11610
44267,Foca,C5222,P2962,103,20,2060
44267,Foca,C7963,P1629,281,150,42150
44267,Foca,C8619,P5665,93,92,8556
44268,Foca,C1906,P6803,183,96,17568
44268,Foca,C2604,P3694,100,65,6500
44268,Foca,C3983,P3322,147,91,13377
44268,Foca,C6616,P2123,164,193,31652
44268,Foca,C7443,P5199,353,51,18003
44268,Foca,C7496,P1894,276,18,4968
44268,Foca,C8589,P4960,397,107,42479
44268,Foca,C8607,P9313,143,181,25883
44269,Foca,C1112,P3415,371,153,56763
44269,Foca,C3101,P1131,219,91,19929
44269,Foca,C4379,P1860,266,39,10374
44269,Foca,C4437,P4304,285,178,50730
44269,Foca,C5131,P3102,89,189,16821
44269,Foca,C5723,P9146,135,173,23355
44269,Foca,C7855,P1926,79,171,13509
44269,Foca,C8478,P3128,263,101,26563
44269,Foca,C9784,P2597,32,57,1824
44270,Foca,C3100,P5330,386,17,6562
44270,Foca,C3567,P4319,274,184,50416
44270,Foca,C4617,P8074,265,195,51675
44270,Foca,C5167,P2063,248,182,45136
44270,Foca,C5499,P9065,234,32,7488
44270,Foca,C5725,P7220,350,89,31150
44270,Foca,C5772,P9567,94,16,1504
44270,Foca,C5801,P1708,125,157,19625
44270,Foca,C6706,P5144,345,27,9315
44270,Foca,C7294,P3804,394,94,37036
44270,Foca,C8228,P6727,63,128,8064
44270,Foca,C8258,P9976,126,62,7812
44270,Foca,C9344,P3984,160,23,3680
44271,Foca,C1563,P2723,29,30,870
44271,Foca,C1779,P8146,359,130,46670
44271,Foca,C1845,P9448,116,43,4988
44271,Foca,C2747,P3411,205,56,11480
44271,Foca,C2923,P1288,30,85,2550
44271,Foca,C3112,P5136,386,80,30880
44271,Foca,C3610,P1683,329,136,44744
44271,Foca,C4103,P5992,125,136,17000
44271,Foca,C5183,P5652,370,58,21460
44271,Foca,C5941,P6641,107,144,15408
44271,Foca,C7420,P6369,110,28,3080
44271,Foca,C7969,P9793,36,170,6120
44271,Foca,C8225,P3107,290,173,50170
44271,Foca,C8999,P4686,331,180,59580
44271,Foca,C9362,P7592,181,133,24073
44272,Foca,C2049,P6229,13,129,1677
44272,Foca,C2491,P6951,310,146,45260
44272,Foca,C2968,P8126,216,86,18576
44272,Foca,C3187,P3368,95,66,6270
44272,Foca,C3681,P3641,74,190,14060
44272,Foca,C3996,P9144,72,105,7560
44272,Foca,C4971,P3267,46,188,8648
44272,Foca,C5506,P4031,213,127,27051
44272,Foca,C5548,P7086,277,124,34348
44272,Foca,C5818,P8314,355,30,10650
44272,Foca,C6409,P9849,61,88,5368
44272,Foca,C6419,P9180,321,102,32742
44272,Foca,C6518,P1460,338,80,27040
44272,Foca,C7394,P4502,253,156,39468
44272,Foca,C8252,P2282,347,145,50315
44272,Foca,C8775,P2950,239,62,14818
44272,Foca,C8781,P6298,28,102,2856
44272,Foca,C8836,P4959,315,46,14490
44272,Foca,C9173,P3453,332,180,59760
44273,Foca,C1629,P2242,60,56,3360
44273,Foca,C2096,P7376,190,84,15960
44273,Foca,C2199,P3894,172,72,12384
44273,Foca,C2202,P8423,19,40,760
44273,Foca,C2883,P3815,339,75,25425
44273,Foca,C3691,P2973,334,13,4342
44273,Foca,C3968,P1859,191,104,19864
44273,Foca,C5071,P6365,212,191,40492
44273,Foca,C5447,P8641,119,53,6307
44273,Foca,C5617,P3170,156,42,6552
44273,Foca,C5993,P2591,305,146,44530
44273,Foca,C6102,P4858,382,115,43930
44273,Foca,C6407,P8629,204,74,15096
44273,Foca,C8823,P8607,366,135,49410
44273,Foca,C9103,P9167,312,55,17160
44273,Foca,C9215,P5762,279,21,5859
44273,Foca,C9342,P3382,103,65,6695
44273,Foca,C9970,P9133,33,197,6501
44274,Foca,C2335,P7445,339,188,63732
44274,Foca,C2420,P8610,182,102,18564
44274,Foca,C2938,P9530,161,84,13524
44274,Foca,C3501,P5434,177,118,20886
44274,Foca,C3939,P8973,44,190,8360
44274,Foca,C4130,P2930,224,24,5376
44274,Foca,C6340,P8671,74,138,10212
44274,Foca,C6741,P4704,14,32,448
44274,Foca,C7494,P6400,70,188,13160
44275,Foca,C1439,P9194,345,44,15180
44275,Foca,C1584,P9512,116,185,21460
44275,Foca,C2075,P7657,163,90,14670
44275,Foca,C2911,P4809,155,72,11160
44275,Foca,C4207,P8982,264,82,21648
44275,Foca,C4385,P1188,370,108,39960
44275,Foca,C4489,P2216,301,21,6321
44275,Foca,C5289,P9861,367,17,6239
44275,Foca,C5458,P8135,337,116,39092
44275,Foca,C6671,P9963,153,92,14076
44275,Foca,C6934,P2588,377,67,25259
44275,Foca,C8622,P3172,283,189,53487
44275,Foca,C8792,P8356,120,155,18600
44275,Foca,C9674,P5291,373,74,27602
44276,Foca,C1005,P9438,210,167,35070
44276,Foca,C1432,P9590,100,114,11400
44276,Foca,C2123,P4314,289,163,47107
44276,Foca,C2575,P1078,362,92,33304
44276,Foca,C4364,P1015,110,107,11770
44276,Foca,C4479,P8284,166,94,15604
44276,Foca,C5050,P5900,69,42,2898
44276,Foca,C7741,P7145,105,93,9765
44276,Foca,C8599,P6579,390,59,23010
44276,Foca,C9839,P9692,296,182,53872
44277,Foca,C1198,P7323,182,11,2002
44277,Foca,C2597,P1869,31,147,4557
44277,Foca,C3950,P1577,294,46,13524
44277,Foca,C4294,P7929,48,144,6912
44277,Foca,C5095,P8683,147,124,18228
44277,Foca,C6357,P5824,71,195,13845
44277,Foca,C6764,P2058,158,32,5056
44277,Foca,C6792,P8143,81,63,5103
44277,Foca,C8018,P4831,395,21,8295
44277,Foca,C8341,P5156,313,26,8138
44277,Foca,C9353,P3494,121,183,22143
44277,Foca,C9807,P4768,143,37,5291
44278,Foca,C1788,P3147,371,172,63812
44278,Foca,C2310,P6196,281,180,50580
44278,Foca,C2538,P3624,179,124,22196
44278,Foca,C2666,P2899,194,145,28130
44278,Foca,C3589,P3635,235,25,5875
44278,Foca,C3886,P5693,170,71,12070
44278,Foca,C3915,P3233,326,108,35208
44278,Foca,C4205,P5980,291,181,52671
44278,Foca,C5133,P7209,363,152,55176
44278,Foca,C5278,P7527,133,102,13566
44278,Foca,C6165,P7811,174,60,10440
44278,Foca,C6624,P9577,226,197,44522
44278,Foca,C7255,P9202,205,129,26445
44278,Foca,C8908,P4843,60,64,3840
44278,Foca,C9462,P2160,323,48,15504
44279,Foca,C1071,P7757,283,32,9056
44279,Foca,C1077,P2559,304,78,23712
44279,Foca,C1626,P8384,146,162,23652
44279,Foca,C1733,P3740,358,73,26134
44279,Foca,C1997,P8967,65,152,9880
44279,Foca,C2246,P1313,157,14,2198
44279,Foca,C3935,P8060,204,40,8160
44279,Foca,C4439,P6010,251,200,50200
44279,Foca,C4993,P4983,315,162,51030
44279,Foca,C5152,P2271,226,78,17628
44279,Foca,C8081,P3876,295,190,56050
44279,Foca,C9077,P6426,22,118,2596
44280,Foca,C2128,P2279,86,21,1806
44280,Foca,C2927,P3759,11,113,1243
44280,Foca,C3474,P1474,30,168,5040
44280,Foca,C3555,P8310,375,84,31500
44280,Foca,C4023,P7753,105,67,7035
44280,Foca,C4748,P8620,303,83,25149
44280,Foca,C5092,P5972,57,181,10317
44280,Foca,C5922,P8321,28,117,3276
44280,Foca,C6774,P2461,59,108,6372
44280,Foca,C7866,P8362,39,103,4017
44280,Foca,C8366,P3729,313,39,12207
44280,Foca,C9071,P8478,359,165,59235
44280,Foca,C9641,P1130,79,181,14299
44280,Foca,C9851,P2004,272,80,21760
44281,Foca,C1163,P6742,255,179,45645
44281,Foca,C1369,P9979,176,126,22176
44281,Foca,C1753,P4967,361,92,33212
44281,Foca,C2288,P2876,379,83,31457
44281,Foca,C2739,P2930,153,115,17595
44281,Foca,C2858,P4983,332,105,34860
44281,Foca,C4966,P9715,150,157,23550
44281,Foca,C5621,P4732,63,57,3591
44281,Foca,C5871,P3243,296,14,4144
44281,Foca,C6063,P9965,309,192,59328
44281,Foca,C6148,P3329,111,76,8436
44281,Foca,C6793,P7724,272,195,53040
44281,Foca,C8110,P7724,259,136,35224
44281,Foca,C8684,P2069,359,24,8616
44281,Foca,C8847,P5541,309,76,23484
44281,Foca,C9331,P4374,386,10,3860
44281,Foca,C9404,P7843,262,35,9170
