Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44249,Girafa,C4789,P4941,74,122,9028
44249,Girafa,C4991,P3194,305,94,28670
44249,Girafa,C5426,P7914,231,94,21714
44249,Girafa,C5882,P6806,235,49,11515
44249,Girafa,C7290,P9684,345,200,69000
44249,Girafa,C7700,P9538,205,183,37515
44249,Girafa,C7981,P5608,101,29,2929
44250,Girafa,C1859,P9935,88,68,5984
44250,Girafa,C2323,P3195,170,105,17850
44250,Girafa,C3209,P2569,136,50,6800
44250,Girafa,C3259,P4936,170,19,3230
44250,Girafa,C6465,P4227,138,61,8418
44250,Girafa,C8015,P2895,170,193,32810
44250,Girafa,C8755,P4041,109,130,14170
44250,Girafa,C9365,P3329,260,13,3380
44250,Girafa,C9601,P2469,45,62,2790
44250,Girafa,C9918,P6046,258,85,21930
44251,Girafa,C1517,P7801,400,128,51200
44251,Girafa,C1942,P5390,24,85,2040
44251,Girafa,C1965,P6927,201,104,20904
44251,Girafa,C2983,P1268,379,87,32973
44251,Girafa,C3077,P8655,59,31,1829
44251,Girafa,C3687,P2707,43,67,2881
44251,Girafa,C4008,P3013,62,29,1798
44251,Girafa,C4231,P8493,88,66,5808
44251,Girafa,C4257,P5559,112,54,6048
44251,Girafa,C5801,P7478,48,13,624
44251,Girafa,C7234,P3367,75,41,3075
44251,Girafa,C8091,P8947,211,59,12449
44251,Girafa,C8999,P4148,55,128,7040
44252,Girafa,C1036,P3752,54,198,10692
44252,Girafa,C1167,P5901,117,18,2106
44252,Girafa,C2599,P7480,152,92,13984
44252,Girafa,C4965,P1036,173,73,12629
44252,Girafa,C7731,P2914,226,52,11752
44253,Girafa,C2628,P5929,383,142,54386
44253,Girafa,C3279,P5417,57,74,4218
44253,Girafa,C3648,P5980,77,22,1694
44253,Girafa,C3977,P8907,58,101,5858
44253,Girafa,C4728,P4439,364,163,59332
44253,Girafa,C5490,P5467,289,143,41327
44253,Girafa,C5921,P4004,176,198,34848
44253,Girafa,C6192,P6433,212,74,15688
44253,Girafa,C7343,P3397,194,117,22698
44253,Girafa,C8185,P4642,90,104,9360
44253,Girafa,C9299,P5189,279,102,28458
44253,Girafa,C9600,P5632,212,64,13568
44254,Girafa,C4532,P2189,112,18,2016
44254,Girafa,C6137,P9881,348,113,39324
44254,Girafa,C6474,P6266,332,72,23904
44254,Girafa,C6727,P5251,305,78,23790
44254,Girafa,C7901,P5407,263,118,31034
44254,Girafa,C7989,P9445,154,23,3542
44254,Girafa,C8221,P2403,291,126,36666
44254,Girafa,C8798,P5767,289,55,15895
44254,Girafa,C9023,P8867,297,193,57321
44254,Girafa,C9135,P2607,114,20,2280
44254,Girafa,C9364,P4090,120,74,8880
44254,Girafa,C9538,P5258,37,15,555
44254,Girafa,C9551,P1319,103,160,16480
44255,Girafa,C1380,P5012,92,73,6716
44255,Girafa,C2407,P3921,306,109,33354
44255,Girafa,C2428,P5003,250,122,30500
44255,Girafa,C2467,P5184,265,128,33920
44255,Girafa,C3312,P1958,10,83,830
44255,Girafa,C4167,P4663,98,110,10780
44255,Girafa,C4644,P2238,130,136,17680
44255,Girafa,C4887,P4291,150,70,10500
44255,Girafa,C5445,P8247,294,197,57918
44255,Girafa,C7217,P8340,244,64,15616
44255,Girafa,C9287,P1946,363,174,63162
44255,Girafa,C9628,P6170,185,56,10360
44256,Girafa,C1150,P1128,170,77,13090
44256,Girafa,C1756,P5342,315,189,59535
44256,Girafa,C2483,P9518,114,160,18240
44256,Girafa,C3509,P6026,20,63,1260
44256,Girafa,C3578,P2857,16,136,2176
44256,Girafa,C3758,P5718,312,140,43680
44256,Girafa,C4495,P5190,162,57,9234
44256,Girafa,C4867,P8627,230,186,42780
44256,Girafa,C4978,P5658,140,117,16380
44256,Girafa,C5590,P5420,31,49,1519
44256,Girafa,C6549,P4662,390,106,41340
44256,Girafa,C7364,P3132,355,17,6035
44256,Girafa,C8235,P6426,357,157,56049
44256,Girafa,C8449,P5230,314,156,48984
44256,Girafa,C8633,P6930,58,83,4814
44256,Girafa,C8888,P6388,162,138,22356
44256,Girafa,C9829,P2023,109,86,9374
44257,Girafa,C1832,P8539,206,108,22248
44257,Girafa,C4210,P1736,269,104,27976
44257,Girafa,C7018,P6215,153,73,11169
44257,Girafa,C7932,P8528,401,143,57343
44257,Girafa,C8367,P1393,178,195,34710
44258,Girafa,C2987,P5976,319,200,63800
44258,Girafa,C3634,P2136,104,135,14040
44258,Girafa,C4118,P9968,180,69,12420
44258,Girafa,C4232,P8673,180,20,3600
44258,Girafa,C4963,P3596,283,117,33111
44258,Girafa,C5639,P8695,140,31,4340
44258,Girafa,C7760,P4233,349,147,51303
44258,Girafa,C7807,P9727,126,171,21546
44258,Girafa,C9154,P4886,252,58,14616
44259,Girafa,C3535,P9109,361,193,69673
44259,Girafa,C4254,P8264,282,104,29328
44259,Girafa,C4885,P6688,302,65,19630
44259,Girafa,C5046,P4741,228,179,40812
44259,Girafa,C5057,P9037,279,126,35154
44259,Girafa,C5091,P3780,372,151,56172
44259,Girafa,C5700,P7558,183,109,19947
44259,Girafa,C6547,P2406,142,170,24140
44259,Girafa,C6879,P9407,129,21,2709
44259,Girafa,C8225,P2912,64,123,7872
44259,Girafa,C8886,P1276,156,63,9828
44259,Girafa,C9758,P7881,149,158,23542
44260,Girafa,C1528,P2985,268,70,18760
44260,Girafa,C2532,P6047,314,132,41448
44260,Girafa,C4140,P3558,100,108,10800
44260,Girafa,C4247,P9860,386,145,55970
44260,Girafa,C5807,P9514,87,78,6786
44260,Girafa,C6157,P1669,253,32,8096
44260,Girafa,C6315,P7957,164,139,22796
44260,Girafa,C8921,P7583,124,78,9672
44261,Girafa,C2016,P5600,76,199,15124
44261,Girafa,C2577,P8830,393,22,8646
44261,Girafa,C5731,P4080,237,75,17775
44261,Girafa,C6029,P7794,363,98,35574
44261,Girafa,C6670,P7950,169,16,2704
44261,Girafa,C7079,P3749,312,79,24648
44261,Girafa,C8619,P3085,84,197,16548
44262,Girafa,C1348,P1468,380,44,16720
44262,Girafa,C1394,P2161,324,184,59616
44262,Girafa,C2146,P2203,189,172,32508
44262,Girafa,C2662,P3558,111,117,12987
44262,Girafa,C5042,P5029,347,191,66277
44263,Girafa,C2209,P2739,322,78,25116
44263,Girafa,C6254,P8947,297,109,32373
44263,Girafa,C6782,P1108,219,118,25842
44263,Girafa,C7014,P9956,323,46,14858
44263,Girafa,C7789,P5390,122,193,23546
44263,Girafa,C8107,P5676,243,112,27216
44263,Girafa,C9536,P2726,39,27,1053
44264,Girafa,C1852,P1235,185,39,7215
44264,Girafa,C2746,P6067,364,199,72436
44264,Girafa,C2981,P4753,306,50,15300
44264,Girafa,C9101,P7915,188,39,7332
44264,Girafa,C9204,P4434,169,27,4563
44265,Girafa,C1369,P5712,100,60,6000
44265,Girafa,C2023,P9729,13,151,1963
44265,Girafa,C2583,P8449,381,49,18669
44265,Girafa,C3136,P4567,295,62,18290
44265,Girafa,C3628,P5112,258,101,26058
44265,Girafa,C4068,P7470,65,53,3445
44265,Girafa,C4214,P6607,167,74,12358
44265,Girafa,C4847,P9542,136,152,20672
44265,Girafa,C4901,P2947,358,15,5370
44265,Girafa,C4901,P5348,275,148,40700
44265,Girafa,C5287,P4100,293,76,22268
44265,Girafa,C8551,P3726,247,81,20007
44265,Girafa,C9435,P2790,40,26,1040
44265,Girafa,C9776,P7014,254,98,24892
44265,Girafa,C9827,P7291,153,126,19278
44266,Girafa,C3298,P5184,95,166,15770
44266,Girafa,C4947,P3640,303,156,47268
44266,Girafa,C5360,P7278,285,143,40755
44266,Girafa,C5678,P7109,173,56,9688
44266,Girafa,C8839,P6162,38,155,5890
44266,Girafa,C9561,P9099,81,69,5589
44266,Girafa,C9580,P1163,127,40,5080
44266,Girafa,C9860,P1268,231,144,33264
44267,Girafa,C1856,P1127,158,172,27176
44267,Girafa,C2542,P7212,75,78,5850
44267,Girafa,C3946,P8851,38,172,6536
44267,Girafa,C4005,P5150,207,69,14283
44267,Girafa,C4526,P5344,359,128,45952
44267,Girafa,C5310,P8655,185,92,17020
44267,Girafa,C5534,P5590,53,136,7208
44267,Girafa,C5841,P8181,206,167,34402
44267,Girafa,C7147,P7195,134,116,15544
44267,Girafa,C8172,P9394,50,64,3200
44267,Girafa,C9823,P6215,356,119,42364
44268,Girafa,C1042,P4767,226,54,12204
44268,Girafa,C1608,P3090,57,73,4161
44268,Girafa,C1714,P2937,319,58,18502
44268,Girafa,C2032,P7713,100,52,5200
44268,Girafa,C3015,P6857,343,194,66542
44268,Girafa,C3561,P3208,53,38,2014
44268,Girafa,C5511,P9453,393,12,4716
44268,Girafa,C5666,P2212,65,151,9815
44268,Girafa,C6810,P7209,276,54,14904
44268,Girafa,C7725,P3378,282,72,20304
44268,Girafa,C8594,P9508,143,117,16731
44268,Girafa,C9998,P1692,264,15,3960
44269,Girafa,C3751,P9165,52,17,884
44269,Girafa,C4029,P2815,133,69,9177
44269,Girafa,C4711,P1062,211,52,10972
44269,Girafa,C4910,P6641,352,195,68640
44269,Girafa,C6025,P2244,258,113,29154
44269,Girafa,C6888,P2625,24,177,4248
44269,Girafa,C7903,P8329,321,16,5136
44269,Girafa,C7921,P5337,259,68,17612
44269,Girafa,C8717,P5143,95,141,13395
44269,Girafa,C9905,P4214,268,83,22244
44270,Girafa,C1381,P6734,192,191,36672
44270,Girafa,C2486,P7950,122,175,21350
44270,Girafa,C4912,P3060,376,133,50008
44270,Girafa,C5341,P9376,16,175,2800
44270,Girafa,C6536,P1160,76,31,2356
44270,Girafa,C7030,P8324,21,171,3591
44270,Girafa,C7253,P2404,131,75,9825
44270,Girafa,C7881,P7700,219,201,44019
44270,Girafa,C8198,P1822,200,26,5200
44270,Girafa,C8208,P3554,376,173,65048
44270,Girafa,C8474,P7599,24,133,3192
44270,Girafa,C8862,P8026,131,80,10480
44270,Girafa,C8932,P6511,318,131,41658
44270,Girafa,C9492,P9286,11,138,1518
44270,Girafa,C9985,P5795,156,109,17004
44271,Girafa,C2083,P7862,74,170,12580
44271,Girafa,C2356,P7455,250,140,35000
44271,Girafa,C4544,P2660,314,43,13502
44271,Girafa,C5567,P6785,15,76,1140
44271,Girafa,C7498,P6276,300,34,10200
44271,Girafa,C7773,P7998,17,30,510
44271,Girafa,C7897,P2289,342,77,26334
44271,Girafa,C9375,P1252,331,145,47995
44271,Girafa,C9753,P9237,145,94,13630
44272,Girafa,C1100,P7972,105,63,6615
44272,Girafa,C1262,P1990,213,109,23217
44272,Girafa,C1536,P8202,372,180,66960
44272,Girafa,C3362,P2901,111,73,8103
44272,Girafa,C3430,P4676,390,35,13650
44272,Girafa,C3957,P1618,247,77,19019
44272,Girafa,C6558,P5696,70,196,13720
44272,Girafa,C6874,P7163,250,44,11000
44272,Girafa,C7997,P4933,276,74,20424
44272,Girafa,C8901,P3860,156,18,2808
44273,Girafa,C1645,P7777,258,59,15222
44273,Girafa,C3817,P6738,399,108,43092
44273,Girafa,C5265,P3651,283,23,6509
44273,Girafa,C5737,P9732,284,149,42316
44273,Girafa,C6159,P9392,144,195,28080
44273,Girafa,C6418,P5579,55,190,10450
44273,Girafa,C6887,P9532,125,98,12250
44273,Girafa,C8025,P9072,124,169,20956
44273,Girafa,C8823,P1261,166,112,18592
44274,Girafa,C1951,P5857,70,164,11480
44274,Girafa,C2147,P8562,164,125,20500
44274,Girafa,C2891,P6437,301,192,57792
44274,Girafa,C2991,P1281,192,160,30720
44274,Girafa,C3079,P2465,326,116,37816
44274,Girafa,C4159,P3325,138,200,27600
44274,Girafa,C5295,P3755,313,50,15650
44274,Girafa,C5508,P6303,204,159,32436
44274,Girafa,C6042,P3758,381,144,54864
44274,Girafa,C8203,P5478,396,120,47520
44274,Girafa,C8435,P8635,100,194,19400
44274,Girafa,C9075,P3536,231,30,6930
44275,Girafa,C1042,P4946,318,199,63282
44275,Girafa,C2553,P8832,69,30,2070
44275,Girafa,C4473,P4027,303,41,12423
44275,Girafa,C4691,P7814,341,15,5115
44275,Girafa,C4701,P8801,401,198,79398
44275,Girafa,C6156,P5026,255,85,21675
44275,Girafa,C7115,P1705,348,152,52896
44275,Girafa,C7455,P4728,212,62,13144
44275,Girafa,C7662,P9620,324,177,57348
44275,Girafa,C9156,P8426,110,11,1210
44275,Girafa,C9174,P4525,365,50,18250
44275,Girafa,C9250,P8468,372,124,46128
44276,Girafa,C1360,P2086,15,21,315
44276,Girafa,C1656,P9380,117,106,12402
44276,Girafa,C1989,P7382,104,147,15288
44276,Girafa,C3290,P6812,77,18,1386
44276,Girafa,C4449,P2179,344,21,7224
44276,Girafa,C6399,P9624,251,157,39407
44276,Girafa,C8713,P1994,297,97,28809
44276,Girafa,C8716,P9813,238,169,40222
44277,Girafa,C1161,P4306,306,99,30294
44277,Girafa,C3392,P6621,150,109,16350
44277,Girafa,C3724,P2967,337,173,58301
44277,Girafa,C3914,P2324,252,95,23940
44277,Girafa,C4560,P2974,87,104,9048
44277,Girafa,C5942,P5931,23,127,2921
44277,Girafa,C7957,P4022,277,199,55123
44277,Girafa,C8239,P9547,15,51,765
44277,Girafa,C9279,P7371,53,180,9540
44277,Girafa,C9614,P2991,22,132,2904
44277,Girafa,C9772,P1480,282,18,5076
44278,Girafa,C1375,P1619,30,169,5070
44278,Girafa,C2457,P5788,225,17,3825
44278,Girafa,C2846,P2470,398,45,17910
44278,Girafa,C3018,P4819,375,106,39750
44278,Girafa,C3389,P2546,144,147,21168
44278,Girafa,C3995,P6760,289,69,19941
44278,Girafa,C4006,P2801,66,171,11286
44278,Girafa,C5312,P9615,36,150,5400
44278,Girafa,C5449,P7476,194,30,5820
44278,Girafa,C5864,P9023,42,75,3150
44278,Girafa,C6534,P6719,394,30,11820
44278,Girafa,C7377,P6038,115,123,14145
44278,Girafa,C8380,P5791,170,39,6630
44278,Girafa,C8796,P9902,284,75,21300
44278,Girafa,C8910,P3662,391,136,53176
44278,Girafa,C9210,P6485,341,188,64108
44279,Girafa,C1436,P9482,73,56,4088
44279,Girafa,C2221,P8757,82,143,11726
44279,Girafa,C2445,P8547,99,135,13365
44279,Girafa,C3103,P7347,135,39,5265
44279,Girafa,C3730,P8133,274,48,13152
44279,Girafa,C4987,P7780,377,174,65598
44279,Girafa,C6504,P3179,56,138,7728
44279,Girafa,C6714,P4799,365,192,70080
44279,Girafa,C7271,P4245,169,12,2028
44279,Girafa,C7558,P5318,44,65,2860
44279,Girafa,C7834,P9440,68,195,13260
44279,Girafa,C8343,P7883,146,65,9490
44279,Girafa,C8429,P8612,46,14,644
44279,Girafa,C8662,P3224,374,95,35530
44279,Girafa,C8849,P7798,166,12,1992
44280,Girafa,C1018,P5515,19,26,494
44280,Girafa,C3619,P4647,340,65,22100
44280,Girafa,C4384,P7349,355,65,23075
44280,Girafa,C5206,P7531,206,80,16480
44280,Girafa,C5627,P3135,350,17,5950
44280,Girafa,C5692,P5183,223,86,19178
44280,Girafa,C6015,P4307,183,119,21777
44280,Girafa,C8149,P3251,266,20,5320
44280,Girafa,C8980,P2310,145,43,6235
44280,Girafa,C9134,P1960,175,198,34650
44280,Girafa,C9222,P5253,341,138,47058
44281,Girafa,C1699,P9161,222,96,21312
44281,Girafa,C2175,P2972,30,161,4830
44281,Girafa,C2470,P6211,25,135,3375
44281,Girafa,C3121,P8554,240,16,3840
44281,Girafa,C4876,P5203,127,13,1651
44281,Girafa,C5592,P5992,340,49,16660
44281,Girafa,C6548,P1906,27,110,2970
44281,Girafa,C6883,P1127,262,165,43230
44281,Girafa,C7706,P5819,62,106,6572
44281,Girafa,C9052,P7123,39,45,1755
44282,Girafa,C1282,P6849,359,43,15437
44282,Girafa,C1396,P9608,75,104,7800
44282,Girafa,C1664,P3018,213,129,27477
44282,Girafa,C2280,P6563,226,65,14690
44282,Girafa,C2759,P3702,315,128,40320
44282,Girafa,C3683,P4893,198,14,2772
44282,Girafa,C3861,P7299,262,11,2882
44282,Girafa,C4004,P8508,209,122,25498
44282,Girafa,C4295,P4655,90,137,12330
44282,Girafa,C4348,P4205,163,52,8476
44282,Girafa,C5715,P6137,241,189,45549
44282,Girafa,C6224,P6526,393,186,73098
44282,Girafa,C8853,P8144,372,152,56544
44283,Girafa,C1115,P4247,296,110,32560
44283,Girafa,C1951,P9944,55,85,4675
44283,Girafa,C3004,P7119,252,80,20160
44283,Girafa,C3117,P8679,401,170,68170
44283,Girafa,C3494,P1954,308,31,9548
44283,Girafa,C3591,P4579,343,177,60711
44283,Girafa,C5206,P2894,331,54,17874
44283,Girafa,C6092,P7667,32,86,2752
44283,Girafa,C6406,P7915,355,112,39760
44283,Girafa,C7260,P2821,10,110,1100
44284,Girafa,C1027,P5153,297,95,28215
44284,Girafa,C1534,P9578,266,159,42294
44284,Girafa,C1596,P5150,217,134,29078
44284,Girafa,C2208,P4912,108,66,7128
44284,Girafa,C5046,P5295,247,137,33839
44284,Girafa,C5953,P8751,366,50,18300
44284,Girafa,C7571,P9194,286,145,41470
44284,Girafa,C8484,P6543,351,91,31941
44285,Girafa,C1120,P2794,251,75,18825
44285,Girafa,C1911,P1362,331,91,30121
44285,Girafa,C2318,P1197,293,32,9376
44285,Girafa,C2327,P6673,12,98,1176
44285,Girafa,C4160,P1885,72,124,8928
44285,Girafa,C5838,P9281,351,93,32643
44285,Girafa,C5867,P9222,33,72,2376
44285,Girafa,C6577,P5463,108,98,10584
44285,Girafa,C9340,P8068,380,189,71820
44285,Girafa,C9377,P8975,222,118,26196
44285,Girafa,C9513,P5180,189,20,3780
44285,Girafa,C9666,P1066,387,23,8901
44286,Girafa,C2226,P6574,55,49,2695
44286,Girafa,C2440,P2977,95,107,10165
44286,Girafa,C3340,P7121,244,48,11712
44286,Girafa,C3851,P7984,136,93,12648
44286,Girafa,C4157,P5610,107,192,20544
44286,Girafa,C4181,P5512,382,86,32852
44286,Girafa,C6662,P6336,68,53,3604
44286,Girafa,C7207,P8833,21,140,2940
44286,Girafa,C7589,P1856,232,128,29696
44286,Girafa,C8617,P5274,396,90,35640
44287,Girafa,C2426,P4516,113,20,2260
44287,Girafa,C2505,P4734,85,27,2295
44287,Girafa,C2869,P4804,75,74,5550
44287,Girafa,C2925,P5574,396,193,76428
44287,Girafa,C3462,P3502,312,35,10920
44287,Girafa,C4279,P1245,59,24,1416
44287,Girafa,C5297,P4132,396,191,75636
44287,Girafa,C7188,P7478,92,20,1840
44287,Girafa,C8697,P6400,51,109,5559
44288,Girafa,C1129,P6034,12,56,672
44288,Girafa,C1841,P8439,228,177,40356
44288,Girafa,C2058,P8172,158,41,6478
44288,Girafa,C2438,P2667,313,106,33178
44288,Girafa,C3341,P8485,160,67,10720
44288,Girafa,C4295,P6034,140,62,8680
44288,Girafa,C5419,P9513,73,179,13067
44288,Girafa,C5514,P2210,135,78,10530
44288,Girafa,C5933,P9195,296,105,31080
44288,Girafa,C6703,P3390,341,196,66836
44288,Girafa,C7698,P9230,160,35,5600
44288,Girafa,C9660,P7026,225,37,8325
44289,Girafa,C1216,P5272,71,77,5467
44289,Girafa,C1553,P9457,96,64,6144
44289,Girafa,C1968,P1713,61,152,9272
44289,Girafa,C3493,P6624,59,60,3540
44289,Girafa,C3894,P2656,391,145,56695
44289,Girafa,C4918,P1091,83,132,10956
44289,Girafa,C5476,P2647,310,127,39370
44289,Girafa,C6667,P3392,182,89,16198
44289,Girafa,C7776,P4192,66,152,10032
44290,Girafa,C1294,P5178,260,83,21580
44290,Girafa,C1631,P2473,319,54,17226
44290,Girafa,C5140,P8371,359,152,54568
44290,Girafa,C6075,P7257,210,118,24780
44290,Girafa,C6730,P2729,356,25,8900
44290,Girafa,C8221,P5097,220,69,15180
44290,Girafa,C9179,P3431,113,114,12882
44290,Girafa,C9209,P7135,18,54,972
44291,Girafa,C1762,P5985,298,86,25628
44291,Girafa,C2386,P5098,348,75,26100
44291,Girafa,C2982,P5925,125,63,7875
44291,Girafa,C3648,P8092,239,49,11711
44291,Girafa,C4461,P1143,180,21,3780
44291,Girafa,C5858,P4379,247,157,38779
44291,Girafa,C6053,P4974,308,134,41272
44291,Girafa,C6065,P2216,43,16,688
44291,Girafa,C6616,P7769,291,184,53544
44291,Girafa,C8362,P2996,175,34,5950
44291,Girafa,C8984,P8234,177,33,5841
44292,Girafa,C1032,P5080,302,176,53152
44292,Girafa,C1472,P9838,25,70,1750
44292,Girafa,C2610,P2942,290,131,37990
44292,Girafa,C4227,P9075,219,80,17520
44292,Girafa,C4798,P7146,354,34,12036
44292,Girafa,C5721,P5027,247,157,38779
44292,Girafa,C5754,P3805,158,59,9322
44292,Girafa,C5762,P5973,277,170,47090
44292,Girafa,C5795,P1150,314,159,49926
44292,Girafa,C7020,P1874,55,186,10230
44292,Girafa,C8513,P4717,50,88,4400
44292,Girafa,C9559,P3943,193,130,25090
44293,Girafa,C2400,P9121,22,106,2332
44293,Girafa,C3191,P9798,136,107,14552
44293,Girafa,C4091,P2833,252,64,16128
44293,Girafa,C4689,P3679,319,94,29986
44293,Girafa,C5242,P5487,242,152,36784
44293,Girafa,C5580,P8037,366,14,5124
44293,Girafa,C5714,P3769,202,58,11716
44293,Girafa,C6331,P4478,356,89,31684
44293,Girafa,C6380,P4736,357,74,26418
44293,Girafa,C6422,P2391,295,175,51625
44293,Girafa,C8487,P7360,142,142,20164
44293,Girafa,C8630,P9314,205,26,5330
44294,Girafa,C1100,P3709,157,41,6437
44294,Girafa,C2218,P2640,344,147,50568
44294,Girafa,C3541,P1498,69,54,3726
44294,Girafa,C5393,P2718,66,132,8712
44294,Girafa,C5572,P2724,213,187,39831
44294,Girafa,C5996,P1202,14,114,1596
44294,Girafa,C6494,P5550,389,199,77411
44294,Girafa,C6509,P9429,396,34,13464
44294,Girafa,C9891,P8253,379,81,30699
44295,Girafa,C2366,P1941,13,26,338
44295,Girafa,C2843,P4316,268,127,34036
44295,Girafa,C2946,P8634,291,144,41904
44295,Girafa,C4503,P7814,252,27,6804
44295,Girafa,C4821,P7646,140,132,18480
44295,Girafa,C5216,P5730,26,73,1898
44296,Girafa,C1511,P7036,357,28,9996
44296,Girafa,C4599,P3529,30,114,3420
44296,Girafa,C6098,P9719,204,56,11424
44296,Girafa,C8291,P6162,24,15,360
44296,Girafa,C9045,P4569,378,68,25704
44296,Girafa,C9093,P2426,72,112,8064
44296,Girafa,C9335,P7315,343,142,48706
44297,Girafa,C1984,P6226,392,138,54096
44297,Girafa,C2409,P8014,183,20,3660
44297,Girafa,C3225,P3193,56,18,1008
44297,Girafa,C3659,P4604,382,63,24066
44297,Girafa,C4460,P5358,89,43,3827
44297,Girafa,C5512,P9132,370,96,35520
44297,Girafa,C5793,P6857,66,110,7260
44297,Girafa,C7328,P2099,324,32,10368
44297,Girafa,C8469,P3768,254,129,32766
44298,Girafa,C1165,P8627,314,155,48670
44298,Girafa,C1354,P1365,246,167,41082
44298,Girafa,C2064,P8261,122,170,20740
44298,Girafa,C2294,P8544,169,62,10478
44298,Girafa,C4172,P1139,181,83,15023
44298,Girafa,C4447,P9752,256,95,24320
44298,Girafa,C5708,P3292,306,63,19278
44298,Girafa,C5996,P5564,139,88,12232
44298,Girafa,C6405,P1818,124,158,19592
44298,Girafa,C6653,P1510,25,44,1100
44298,Girafa,C7108,P6092,39,44,1716
44298,Girafa,C7160,P3534,79,166,13114
44298,Girafa,C7836,P9088,169,86,14534
44298,Girafa,C8252,P4945,399,87,34713
44298,Girafa,C8290,P3016,382,109,41638
44298,Girafa,C9082,P7294,370,22,8140
44299,Girafa,C1238,P8950,157,83,13031
44299,Girafa,C1621,P7974,160,116,18560
44299,Girafa,C2801,P1277,338,35,11830
44299,Girafa,C4084,P6100,290,178,51620
44299,Girafa,C4308,P3490,390,37,14430
44299,Girafa,C5175,P9601,353,40,14120
44299,Girafa,C5328,P4287,201,72,14472
44299,Girafa,C6139,P7682,160,21,3360
44299,Girafa,C8917,P9656,97,21,2037
44299,Girafa,C9004,P9640,272,197,53584
44300,Girafa,C2680,P6260,186,67,12462
44300,Girafa,C3028,P1996,329,82,26978
44300,Girafa,C3045,P1840,126,40,5040
44300,Girafa,C3753,P8262,261,185,48285
44300,Girafa,C3831,P2315,93,98,9114
44300,Girafa,C4735,P1988,90,198,17820
44300,Girafa,C4881,P7725,275,86,23650
44300,Girafa,C6613,P9727,344,79,27176
44300,Girafa,C6892,P1287,290,190,55100
44300,Girafa,C6935,P8397,70,106,7420
44300,Girafa,C7412,P5063,28,120,3360
44300,Girafa,C7479,P2783,199,163,32437
44300,Girafa,C8804,P7806,65,164,10660
44300,Girafa,C8997,P3437,335,18,6030
44300,Girafa,C9388,P1482,33,66,2178
44300,Girafa,C9503,P8752,90,52,4680
44300,Girafa,C9977,P4652,32,59,1888
44301,Girafa,C2363,P1192,131,115,15065
44301,Girafa,C3777,P6963,187,108,20196
44301,Girafa,C4100,P6542,380,148,56240
44301,Girafa,C4164,P3334,187,136,25432
44301,Girafa,C5006,P7435,233,71,16543
44301,Girafa,C5508,P6111,107,153,16371
44301,Girafa,C7829,P5138,323,88,28424
44301,Girafa,C8984,P4230,236,158,37288
44301,Girafa,C9198,P3489,35,164,5740
44302,Girafa,C1171,P7046,343,19,6517
44302,Girafa,C1312,P1636,308,30,9240
44302,Girafa,C3218,P8407,169,68,11492
44302,Girafa,C4258,P8775,183,145,26535
44302,Girafa,C4641,P1363,60,169,10140
44302,Girafa,C5470,P6548,282,11,3102
44302,Girafa,C5513,P5858,20,89,1780
44302,Girafa,C5895,P2482,107,181,19367
44302,Girafa,C7259,P6485,30,26,780
44302,Girafa,C7492,P3952,116,55,6380
44302,Girafa,C7940,P4732,108,200,21600
44302,Girafa,C8000,P2686,76,74,5624
44302,Girafa,C8396,P3624,112,155,17360
44302,Girafa,C8522,P7389,178,59,10502
44302,Girafa,C8709,P1763,12,197,2364
44303,Girafa,C1750,P6829,365,79,28835
44303,Girafa,C3509,P1862,250,183,45750
44303,Girafa,C5222,P8966,23,109,2507
44303,Girafa,C7278,P3948,200,84,16800
44303,Girafa,C7301,P2194,284,192,54528
44303,Girafa,C7308,P7652,105,24,2520
44303,Girafa,C9998,P8442,300,69,20700
44304,Girafa,C1073,P6220,168,48,8064
44304,Girafa,C1289,P2643,107,149,15943
44304,Girafa,C4049,P9719,139,81,11259
44304,Girafa,C4532,P4951,341,102,34782
44304,Girafa,C5361,P2336,130,106,13780
44304,Girafa,C6233,P1594,314,178,55892
44304,Girafa,C6793,P1514,249,47,11703
44304,Girafa,C7526,P2893,376,196,73696
44304,Girafa,C9449,P7562,351,66,23166
44305,Girafa,C1571,P4132,27,124,3348
44305,Girafa,C1649,P4784,333,94,31302
44305,Girafa,C2112,P5843,66,161,10626
44305,Girafa,C2388,P8765,132,128,16896
44305,Girafa,C4341,P1539,319,71,22649
44305,Girafa,C5948,P5940,72,63,4536
44305,Girafa,C6240,P5851,177,40,7080
44305,Girafa,C7107,P5071,172,27,4644
44305,Girafa,C8529,P2810,390,160,62400
44305,Girafa,C8721,P5476,295,36,10620
44305,Girafa,C9067,P3593,64,142,9088
44306,Girafa,C1370,P5587,303,194,58782
44306,Girafa,C2377,P1778,281,91,25571
44306,Girafa,C3122,P2962,17,113,1921
44306,Girafa,C4063,P3997,89,148,13172
44306,Girafa,C4625,P6791,72,198,14256
44306,Girafa,C5160,P5446,206,153,31518
44306,Girafa,C5293,P6868,51,52,2652
44306,Girafa,C5572,P5028,81,30,2430
44306,Girafa,C5681,P7295,158,191,30178
44306,Girafa,C5684,P8969,248,19,4712
44306,Girafa,C7261,P9666,95,71,6745
44306,Girafa,C7433,P3470,305,139,42395
44306,Girafa,C9170,P1020,120,143,17160
44307,Girafa,C1274,P5981,375,45,16875
44307,Girafa,C1629,P8829,138,62,8556
