Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44259,Leopardo,C2565,P4371,384,27,10368
44259,Leopardo,C3860,P6599,28,101,2828
44259,Leopardo,C5435,P7277,368,111,40848
44259,Leopardo,C8056,P9128,144,98,14112
44260,Leopardo,C1930,P7271,92,191,17572
44260,Leopardo,C6223,P5825,159,85,13515
44260,Leopardo,C7202,P6131,172,113,19436
44260,Leopardo,C7885,P9343,41,28,1148
44260,Leopardo,C8901,P4865,279,130,36270
44260,Leopardo,C9228,P8518,86,132,11352
44260,Leopardo,C9301,P2987,354,157,55578
44260,Leopardo,C9534,P7799,248,17,4216
44260,Leopardo,C9820,P5108,291,109,31719
44261,Leopardo,C1517,P5743,142,188,26696
44261,Leopardo,C1595,P9705,48,114,5472
44261,Leopardo,C1995,P7827,123,141,17343
44261,Leopardo,C3238,P5559,193,28,5404
44261,Leopardo,C5398,P4424,60,56,3360
44261,Leopardo,C5785,P6486,68,129,8772
44261,Leopardo,C7329,P2260,154,36,5544
44261,Leopardo,C9096,P9205,274,26,7124
44262,Leopardo,C1751,P4573,144,45,6480
44262,Leopardo,C6303,P5460,363,175,63525
44262,Leopardo,C9619,P7472,250,193,48250
44263,Leopardo,C1651,P8984,136,113,15368
44263,Leopardo,C3343,P6005,356,25,8900
44263,Leopardo,C4958,P1919,38,151,5738
44263,Leopardo,C5772,P2789,310,195,60450
44263,Leopardo,C6035,P2305,110,186,20460
44263,Leopardo,C7005,P3279,254,200,50800
44263,Leopardo,C7356,P2344,286,21,6006
44263,Leopardo,C8020,P4946,342,163,55746
44263,Leopardo,C8264,P8655,163,73,11899
44263,Leopardo,C8751,P6306,180,79,14220
44263,Leopardo,C9102,P1316,104,172,17888
44263,Leopardo,C9355,P1501,35,149,5215
44263,Leopardo,C9571,P8578,165,36,5940
44263,Leopardo,C9825,P2618,246,152,37392
44264,Leopardo,C2553,P7891,118,15,1770
44264,Leopardo,C2871,P5777,322,184,59248
44264,Leopardo,C4011,P4136,261,135,35235
44264,Leopardo,C4498,P5097,269,95,25555
44264,Leopardo,C4770,P3945,329,101,33229
44264,Leopardo,C4823,P4241,127,171,21717
44264,Leopardo,C4901,P7748,191,90,17190
44264,Leopardo,C5666,P1450,206,90,18540
44264,Leopardo,C6252,P8637,123,108,13284
44264,Leopardo,C6298,P9621,342,16,5472
44264,Leopardo,C6842,P7316,71,27,1917
44264,Leopardo,C7016,P6829,188,182,34216
44264,Leopardo,C9404,P5522,260,96,24960
44265,Leopardo,C1663,P4442,145,108,15660
44265,Leopardo,C3160,P1613,30,199,5970
44265,Leopardo,C5198,P5752,19,26,494
44265,Leopardo,C5643,P2458,396,18,7128
44265,Leopardo,C6237,P8066,108,38,4104
44265,Leopardo,C6509,P4059,19,95,1805
44265,Leopardo,C7021,P6576,102,118,12036
44265,Leopardo,C7173,P6207,234,39,9126
44265,Leopardo,C9299,P5384,114,153,17442
44265,Leopardo,C9713,P4077,204,59,12036
44265,Leopardo,C9868,P5836,268,198,53064
44266,Leopardo,C3038,P6596,269,39,10491
44266,Leopardo,C5224,P3727,118,27,3186
44266,Leopardo,C7174,P2626,257,169,43433
44266,Leopardo,C8096,P6652,392,152,59584
44266,Leopardo,C8875,P8269,230,54,12420
44266,Leopardo,C9070,P5264,26,118,3068
44266,Leopardo,C9503,P3365,361,18,6498
44267,Leopardo,C1332,P7804,75,86,6450
44267,Leopardo,C2154,P8441,159,108,17172
44267,Leopardo,C3525,P3047,327,74,24198
44267,Leopardo,C5826,P7156,349,90,31410
44267,Leopardo,C7293,P3478,87,188,16356
44267,Leopardo,C7620,P8332,244,161,39284
44267,Leopardo,C7648,P3471,92,65,5980
44267,Leopardo,C9041,P5324,344,139,47816
44267,Leopardo,C9536,P5143,90,65,5850
44268,Leopardo,C1966,P7157,68,103,7004
44268,Leopardo,C2364,P5715,86,93,7998
44268,Leopardo,C4792,P7444,323,153,49419
44268,Leopardo,C7864,P8148,306,10,3060
44268,Leopardo,C9278,P5374,203,201,40803
44269,Leopardo,C1788,P6114,312,125,39000
44269,Leopardo,C3970,P6516,355,173,61415
44269,Leopardo,C4383,P1899,63,124,7812
44269,Leopardo,C5103,P6017,166,158,26228
44269,Leopardo,C6555,P7460,288,41,11808
44270,Leopardo,C1401,P9906,270,145,39150
44270,Leopardo,C5345,P1615,162,40,6480
44270,Leopardo,C9834,P7819,216,165,35640
44271,Leopardo,C1623,P8931,272,130,35360
44271,Leopardo,C2030,P5457,243,116,28188
44271,Leopardo,C4393,P8739,90,19,1710
44271,Leopardo,C5443,P3494,81,29,2349
44271,Leopardo,C5958,P8886,212,43,9116
44271,Leopardo,C6428,P1003,31,46,1426
44271,Leopardo,C7644,P4959,169,48,8112
44271,Leopardo,C8201,P3951,131,52,6812
44272,Leopardo,C1260,P1970,315,67,21105
44272,Leopardo,C1671,P7989,315,144,45360
44272,Leopardo,C3145,P2423,65,53,3445
44272,Leopardo,C3281,P3410,357,179,63903
44272,Leopardo,C3407,P5975,74,112,8288
44272,Leopardo,C3560,P1570,387,157,60759
44272,Leopardo,C5426,P9504,250,166,41500
44272,Leopardo,C6215,P3108,149,59,8791
44272,Leopardo,C7711,P1479,383,121,46343
44272,Leopardo,C9089,P3943,288,52,14976
44272,Leopardo,C9735,P3392,165,91,15015
44273,Leopardo,C1867,P8748,334,170,56780
44273,Leopardo,C1967,P3137,384,131,50304
44273,Leopardo,C3331,P2195,24,87,2088
44273,Leopardo,C4204,P10000,366,153,55998
44273,Leopardo,C4396,P5321,72,197,14184
44273,Leopardo,C8195,P6165,35,148,5180
44273,Leopardo,C8608,P6493,27,180,4860
44273,Leopardo,C9640,P8750,29,65,1885
44274,Leopardo,C1175,P5459,89,85,7565
44274,Leopardo,C1937,P7687,363,36,13068
44274,Leopardo,C1986,P9600,164,189,30996
44274,Leopardo,C2336,P3409,130,121,15730
44274,Leopardo,C3409,P3757,14,70,980
44274,Leopardo,C3619,P2522,174,176,30624
44274,Leopardo,C4184,P5336,55,78,4290
44274,Leopardo,C4570,P5743,264,174,45936
44274,Leopardo,C4685,P6867,78,109,8502
44274,Leopardo,C4943,P6344,81,15,1215
44274,Leopardo,C5458,P1081,21,51,1071
44274,Leopardo,C6581,P9051,396,51,20196
44274,Leopardo,C8649,P8348,132,16,2112
44274,Leopardo,C8752,P6066,72,165,11880
44275,Leopardo,C2875,P7957,29,63,1827
44275,Leopardo,C3053,P6308,376,141,53016
44275,Leopardo,C5651,P9912,67,21,1407
44275,Leopardo,C5903,P6042,282,79,22278
44275,Leopardo,C6745,P6087,220,94,20680
44275,Leopardo,C6786,P8687,51,85,4335
44275,Leopardo,C6905,P1739,230,75,17250
44275,Leopardo,C6905,P9539,272,104,28288
44275,Leopardo,C9403,P3154,221,156,34476
44276,Leopardo,C1555,P1027,276,21,5796
44276,Leopardo,C2027,P6654,45,141,6345
44276,Leopardo,C2057,P3012,141,58,8178
44276,Leopardo,C3559,P3077,363,182,66066
44276,Leopardo,C4098,P5970,71,148,10508
44276,Leopardo,C4481,P4248,348,26,9048
44276,Leopardo,C6063,P6639,184,140,25760
44276,Leopardo,C6293,P2432,180,149,26820
44276,Leopardo,C7436,P1719,92,156,14352
44277,Leopardo,C2508,P2321,190,126,23940
44277,Leopardo,C2733,P6166,315,37,11655
44277,Leopardo,C2798,P4613,313,193,60409
44277,Leopardo,C2937,P9838,179,138,24702
44277,Leopardo,C3930,P9513,249,75,18675
44277,Leopardo,C4190,P5701,159,69,10971
44277,Leopardo,C4277,P8539,93,193,17949
44277,Leopardo,C6875,P5998,325,21,6825
44277,Leopardo,C8122,P5859,326,126,41076
44277,Leopardo,C8371,P1515,18,135,2430
44278,Leopardo,C1060,P3007,390,79,30810
44278,Leopardo,C2354,P8070,285,58,16530
44278,Leopardo,C2391,P2832,277,126,34902
44278,Leopardo,C3396,P4713,264,68,17952
44278,Leopardo,C4120,P4815,56,77,4312
44278,Leopardo,C4973,P4211,153,149,22797
44278,Leopardo,C5269,P9105,339,100,33900
44278,Leopardo,C5787,P1025,318,82,26076
44278,Leopardo,C8180,P3502,121,190,22990
44278,Leopardo,C8417,P7152,246,165,40590
44278,Leopardo,C8645,P5781,102,79,8058
44278,Leopardo,C8723,P5979,175,43,7525
44278,Leopardo,C9042,P2975,203,51,10353
44279,Leopardo,C1048,P4565,306,35,10710
44279,Leopardo,C1659,P4762,141,122,17202
44279,Leopardo,C1987,P7235,280,195,54600
44279,Leopardo,C3206,P1010,358,78,27924
44279,Leopardo,C4049,P7965,162,152,24624
44279,Leopardo,C4245,P3325,56,91,5096
44279,Leopardo,C4330,P4944,133,11,1463
44279,Leopardo,C6239,P4843,316,75,23700
44279,Leopardo,C8055,P7556,387,167,64629
44280,Leopardo,C1013,P6676,180,103,18540
44280,Leopardo,C4900,P7505,319,39,12441
44280,Leopardo,C6626,P8560,125,126,15750
44280,Leopardo,C7058,P8751,203,158,32074
44280,Leopardo,C7256,P1275,237,190,45030
44280,Leopardo,C8183,P4139,210,97,20370
44280,Leopardo,C8239,P6109,98,187,18326
44280,Leopardo,C8363,P9855,265,49,12985
44280,Leopardo,C8614,P5076,14,93,1302
44280,Leopardo,C9904,P1100,112,179,20048
44281,Leopardo,C1048,P6818,399,24,9576
44281,Leopardo,C2656,P7930,59,104,6136
44281,Leopardo,C2702,P9823,352,24,8448
44281,Leopardo,C3027,P7312,20,123,2460
44281,Leopardo,C3464,P2597,394,160,63040
44281,Leopardo,C4667,P2693,33,179,5907
44281,Leopardo,C5107,P6705,31,109,3379
44281,Leopardo,C5162,P1766,53,141,7473
44281,Leopardo,C7508,P4004,144,115,16560
44281,Leopardo,C8355,P7397,262,170,44540
44282,Leopardo,C1403,P7266,245,99,24255
44282,Leopardo,C2448,P4383,356,157,55892
44282,Leopardo,C2879,P9064,94,73,6862
44282,Leopardo,C5104,P2631,25,147,3675
44282,Leopardo,C5786,P7478,186,188,34968
44282,Leopardo,C7245,P9432,237,14,3318
44282,Leopardo,C7265,P5260,115,137,15755
44282,Leopardo,C8454,P5985,88,57,5016
44282,Leopardo,C9103,P7855,171,79,13509
44283,Leopardo,C2160,P5855,65,52,3380
44283,Leopardo,C2867,P2823,359,191,68569
44283,Leopardo,C4344,P5821,166,135,22410
44283,Leopardo,C4741,P5124,300,91,27300
44283,Leopardo,C4778,P6486,375,25,9375
44283,Leopardo,C6503,P1831,274,24,6576
44284,Leopardo,C1729,P8973,369,165,60885
44284,Leopardo,C2597,P8193,365,152,55480
44284,Leopardo,C2770,P6052,291,139,40449
44284,Leopardo,C4370,P3050,148,172,25456
44284,Leopardo,C4498,P6380,270,112,30240
44284,Leopardo,C5227,P6975,93,21,1953
44284,Leopardo,C6299,P2813,27,46,1242
44284,Leopardo,C7070,P3172,212,40,8480
44284,Leopardo,C7314,P5226,232,164,38048
44284,Leopardo,C8526,P9144,182,81,14742
44284,Leopardo,C9958,P3378,17,132,2244
44285,Leopardo,C1386,P5185,99,57,5643
44285,Leopardo,C2621,P9004,324,59,19116
44285,Leopardo,C2947,P8148,182,135,24570
44285,Leopardo,C7188,P9715,50,104,5200
44285,Leopardo,C8573,P4600,350,183,64050
44286,Leopardo,C3263,P8124,129,54,6966
44286,Leopardo,C3608,P1731,340,43,14620
44286,Leopardo,C4810,P4663,230,160,36800
44286,Leopardo,C5301,P1153,85,88,7480
44286,Leopardo,C5876,P8262,18,128,2304
44286,Leopardo,C5901,P9364,251,184,46184
44286,Leopardo,C6484,P6785,154,195,30030
44286,Leopardo,C8153,P9905,281,68,19108
44286,Leopardo,C8558,P2830,377,142,53534
44286,Leopardo,C8888,P8158,274,163,44662
44286,Leopardo,C9289,P4190,214,58,12412
44286,Leopardo,C9324,P9587,107,60,6420
44287,Leopardo,C2540,P6076,262,110,28820
44287,Leopardo,C2994,P2404,391,75,29325
44287,Leopardo,C4726,P4861,302,75,22650
44287,Leopardo,C4937,P9791,211,84,17724
44287,Leopardo,C5208,P2474,131,186,24366
44287,Leopardo,C5498,P6876,287,46,13202
44287,Leopardo,C6354,P9146,40,109,4360
44287,Leopardo,C6728,P6892,100,193,19300
44288,Leopardo,C3012,P3157,263,45,11835
44288,Leopardo,C3521,P4000,257,48,12336
44288,Leopardo,C4034,P4882,48,136,6528
44288,Leopardo,C5312,P5611,94,84,7896
44288,Leopardo,C5572,P4654,154,26,4004
44288,Leopardo,C6855,P5421,389,59,22951
44288,Leopardo,C8873,P6842,142,128,18176
44288,Leopardo,C9261,P5613,58,98,5684
44288,Leopardo,C9477,P8636,81,66,5346
44289,Leopardo,C5103,P6555,51,20,1020
44289,Leopardo,C5220,P1534,15,94,1410
44289,Leopardo,C6933,P4582,71,101,7171
44289,Leopardo,C7268,P5458,106,133,14098
44289,Leopardo,C8402,P9923,98,51,4998
44289,Leopardo,C8909,P3402,384,179,68736
44289,Leopardo,C9666,P3937,279,68,18972
44290,Leopardo,C1395,P4987,334,174,58116
44290,Leopardo,C2527,P7778,237,72,17064
44290,Leopardo,C2984,P5035,340,92,31280
44290,Leopardo,C3324,P6404,14,25,350
44290,Leopardo,C3719,P2833,100,181,18100
44290,Leopardo,C4940,P9682,184,25,4600
44290,Leopardo,C5036,P6143,79,77,6083
44290,Leopardo,C5761,P4609,361,151,54511
44290,Leopardo,C9698,P5260,166,108,17928
44291,Leopardo,C1250,P2267,256,92,23552
44291,Leopardo,C2946,P4563,50,128,6400
44291,Leopardo,C3519,P2198,242,119,28798
44291,Leopardo,C3640,P4270,319,151,48169
44291,Leopardo,C3904,P7842,227,62,14074
44291,Leopardo,C6259,P5356,80,132,10560
44291,Leopardo,C6542,P3845,182,153,27846
44291,Leopardo,C7221,P5818,295,12,3540
44292,Leopardo,C2224,P7480,365,116,42340
44292,Leopardo,C3034,P9966,249,52,12948
44292,Leopardo,C3301,P8320,279,157,43803
44292,Leopardo,C6384,P6266,387,88,34056
44292,Leopardo,C7140,P2291,332,50,16600
44292,Leopardo,C9251,P7043,49,145,7105
44293,Leopardo,C1561,P9550,215,140,30100
44293,Leopardo,C3604,P2326,85,110,9350
44293,Leopardo,C4157,P6989,158,117,18486
44293,Leopardo,C4779,P6083,309,63,19467
44293,Leopardo,C5617,P2053,241,117,28197
44293,Leopardo,C8174,P7566,51,123,6273
44293,Leopardo,C8321,P7159,386,150,57900
44293,Leopardo,C9191,P5489,205,167,34235
44293,Leopardo,C9837,P4938,83,14,1162
44294,Leopardo,C1997,P4524,25,176,4400
44294,Leopardo,C2021,P4880,142,76,10792
44294,Leopardo,C2556,P5644,309,15,4635
44294,Leopardo,C3067,P3197,211,105,22155
44294,Leopardo,C4012,P4270,80,34,2720
44294,Leopardo,C4623,P6122,105,99,10395
44294,Leopardo,C5313,P8191,103,170,17510
44294,Leopardo,C5588,P8258,20,190,3800
44294,Leopardo,C5748,P3911,29,171,4959
44294,Leopardo,C5970,P4882,106,91,9646
44294,Leopardo,C5978,P7503,67,17,1139
44294,Leopardo,C6624,P6498,103,49,5047
44294,Leopardo,C6901,P6585,309,111,34299
44294,Leopardo,C7978,P1715,315,64,20160
44294,Leopardo,C8143,P9262,271,79,21409
44294,Leopardo,C8473,P6044,10,107,1070
44295,Leopardo,C2320,P2903,259,54,13986
44295,Leopardo,C3501,P1462,113,54,6102
44295,Leopardo,C4567,P3406,101,44,4444
44295,Leopardo,C4889,P8221,69,123,8487
44295,Leopardo,C6864,P9877,242,108,26136
44295,Leopardo,C6991,P6297,108,181,19548
44295,Leopardo,C7778,P1536,299,200,59800
44295,Leopardo,C8495,P5180,270,185,49950
44296,Leopardo,C3553,P6412,311,56,17416
44296,Leopardo,C4175,P6705,29,164,4756
44296,Leopardo,C6238,P9999,177,112,19824
44296,Leopardo,C6408,P8584,322,20,6440
44296,Leopardo,C6468,P8192,90,62,5580
44296,Leopardo,C6674,P3629,360,171,61560
44297,Leopardo,C3108,P7760,250,128,32000
44297,Leopardo,C3811,P5889,314,153,48042
44297,Leopardo,C4288,P3009,112,173,19376
44297,Leopardo,C6539,P8041,193,132,25476
44297,Leopardo,C6837,P3955,277,126,34902
44297,Leopardo,C8174,P9528,260,155,40300
44298,Leopardo,C2208,P4070,334,194,64796
44298,Leopardo,C3973,P2905,240,153,36720
44298,Leopardo,C5148,P9517,221,55,12155
44298,Leopardo,C5489,P2340,128,186,23808
44298,Leopardo,C6968,P9868,173,99,17127
44298,Leopardo,C8547,P5329,244,112,27328
44299,Leopardo,C1643,P8311,378,165,62370
44299,Leopardo,C3404,P2908,319,115,36685
44299,Leopardo,C4849,P7602,346,16,5536
44299,Leopardo,C5761,P8987,229,30,6870
44299,Leopardo,C5949,P8325,245,99,24255
44299,Leopardo,C6866,P3312,191,189,36099
44299,Leopardo,C8215,P9437,290,54,15660
44299,Leopardo,C9745,P4186,128,76,9728
44300,Leopardo,C1071,P5894,252,142,35784
44300,Leopardo,C1181,P2470,320,67,21440
44300,Leopardo,C1858,P8478,251,184,46184
44300,Leopardo,C3024,P4358,57,130,7410
44300,Leopardo,C3853,P6707,28,66,1848
44300,Leopardo,C6950,P9877,160,189,30240
44300,Leopardo,C9385,P2209,251,179,44929
44300,Leopardo,C9961,P8863,342,21,7182
44301,Leopardo,C1724,P1800,341,13,4433
44301,Leopardo,C3074,P1034,82,54,4428
44301,Leopardo,C3575,P9165,189,143,27027
44301,Leopardo,C4482,P1057,42,65,2730
44301,Leopardo,C5386,P2384,229,143,32747
44301,Leopardo,C6843,P4774,224,123,27552
44301,Leopardo,C8595,P3350,287,13,3731
44301,Leopardo,C9947,P7547,210,177,37170
44302,Leopardo,C2036,P4138,17,171,2907
44302,Leopardo,C2878,P5838,146,164,23944
44302,Leopardo,C3875,P2697,255,46,11730
44302,Leopardo,C6198,P6234,30,98,2940
44302,Leopardo,C8507,P5165,362,11,3982
44302,Leopardo,C9451,P9073,91,37,3367
44303,Leopardo,C1561,P3437,242,90,21780
44303,Leopardo,C2126,P6705,356,189,67284
44303,Leopardo,C2210,P6215,399,125,49875
44303,Leopardo,C2223,P9621,274,102,27948
44303,Leopardo,C2295,P5725,52,62,3224
44303,Leopardo,C2448,P2520,324,77,24948
44303,Leopardo,C2567,P4572,112,67,7504
44303,Leopardo,C2584,P3962,68,18,1224
44303,Leopardo,C3333,P2330,234,177,41418
44303,Leopardo,C4833,P4484,199,51,10149
44304,Leopardo,C1497,P4699,359,167,59953
44304,Leopardo,C2766,P9406,137,55,7535
44304,Leopardo,C2784,P4305,42,122,5124
44304,Leopardo,C3712,P3879,314,116,36424
44304,Leopardo,C3791,P2150,211,188,39668
44304,Leopardo,C4677,P4069,154,81,12474
44304,Leopardo,C5194,P2135,374,114,42636
44304,Leopardo,C6042,P7182,292,147,42924
44304,Leopardo,C6896,P9433,147,167,24549
44304,Leopardo,C7219,P9758,65,172,11180
44304,Leopardo,C7804,P5089,224,51,11424
44304,Leopardo,C9143,P2136,338,129,43602
44305,Leopardo,C1291,P7316,14,123,1722
44305,Leopardo,C1747,P9063,168,26,4368
44305,Leopardo,C2823,P6140,249,106,26394
44305,Leopardo,C8220,P9200,338,87,29406
44305,Leopardo,C8460,P4324,203,110,22330
44305,Leopardo,C8961,P4655,268,170,45560
44306,Leopardo,C2284,P7901,159,72,11448
44306,Leopardo,C4344,P4122,92,104,9568
44306,Leopardo,C5843,P7457,117,97,11349
44306,Leopardo,C6830,P4239,241,192,46272
44306,Leopardo,C7222,P9940,312,72,22464
44306,Leopardo,C7373,P5061,104,67,6968
44306,Leopardo,C8721,P4730,179,72,12888
44306,Leopardo,C9663,P3675,117,165,19305
44307,Leopardo,C2407,P5937,28,37,1036
44307,Leopardo,C5238,P7916,270,150,40500
44307,Leopardo,C5787,P6396,304,20,6080
44307,Leopardo,C5813,P3916,170,15,2550
44307,Leopardo,C6452,P3599,235,74,17390
44307,Leopardo,C6842,P8989,133,145,19285
44307,Leopardo,C7187,P1851,228,169,38532
44307,Leopardo,C9597,P9427,285,125,35625
44308,Leopardo,C1203,P9585,323,128,41344
44308,Leopardo,C3642,P6610,219,133,29127
44308,Leopardo,C3675,P5388,131,35,4585
44308,Leopardo,C5182,P5946,383,60,22980
44308,Leopardo,C6420,P1239,348,111,38628
44308,Leopardo,C6835,P2786,196,157,30772
44308,Leopardo,C7144,P4196,289,68,19652
44308,Leopardo,C7634,P2321,47,123,5781
44308,Leopardo,C7765,P1180,17,31,527
44308,Leopardo,C7911,P2407,253,184,46552
44308,Leopardo,C8183,P2455,271,161,43631
44308,Leopardo,C8841,P2456,265,36,9540
44308,Leopardo,C9685,P2974,335,101,33835
44309,Leopardo,C2388,P2636,24,173,4152
44309,Leopardo,C8877,P9962,191,23,4393
44310,Leopardo,C1128,P5515,389,144,56016
44310,Leopardo,C4379,P8626,45,190,8550
44310,Leopardo,C4488,P5202,113,114,12882
44310,Leopardo,C5353,P8893,261,133,34713
44310,Leopardo,C6342,P1185,334,153,51102
44310,Leopardo,C6354,P2936,18,152,2736
44310,Leopardo,C7128,P3315,101,188,18988
44310,Leopardo,C8749,P6632,69,83,5727
44311,Leopardo,C1900,P6329,25,145,3625
44311,Leopardo,C2163,P7045,174,107,18618
44311,Leopardo,C3405,P1922,95,46,4370
44311,Leopardo,C3500,P2418,198,165,32670
44311,Leopardo,C6303,P9713,43,189,8127
44311,Leopardo,C7878,P2592,342,169,57798
44311,Leopardo,C8479,P3458,307,51,15657
44311,Leopardo,C8681,P3365,339,191,64749
44311,Leopardo,C9102,P1370,399,69,27531
44312,Leopardo,C1324,P6728,250,176,44000
44312,Leopardo,C1631,P1519,362,178,64436
44312,Leopardo,C2627,P9014,372,186,69192
44312,Leopardo,C3307,P1096,310,75,23250
44312,Leopardo,C4005,P8187,186,15,2790
44312,Leopardo,C5128,P3556,294,102,29988
44312,Leopardo,C5362,P6733,288,27,7776
44312,Leopardo,C5726,P3494,287,119,34153
44312,Leopardo,C7200,P8128,386,190,73340
44312,Leopardo,C8602,P3148,367,184,67528
44312,Leopardo,C8684,P3093,354,84,29736
44313,Leopardo,C2622,P8229,68,137,9316
44313,Leopardo,C3414,P4707,14,21,294
44313,Leopardo,C6008,P3782,249,124,30876
44313,Leopardo,C6724,P1717,312,21,6552
44313,Leopardo,C7000,P6748,20,164,3280
44313,Leopardo,C7725,P6415,260,17,4420
44313,Leopardo,C9829,P9454,90,198,17820
44314,Leopardo,C2327,P5444,306,169,51714
44314,Leopardo,C2590,P3760,148,190,28120
44314,Leopardo,C3130,P2162,195,81,15795
44314,Leopardo,C3240,P1593,22,144,3168
44314,Leopardo,C6491,P3959,343,35,12005
44314,Leopardo,C8567,P6168,315,75,23625
44314,Leopardo,C8948,P3227,345,131,45195
44314,Leopardo,C9166,P9415,299,47,14053
44314,Leopardo,C9797,P6640,361,37,13357
44315,Leopardo,C2439,P6239,49,61,2989
44315,Leopardo,C2583,P4157,294,69,20286
44315,Leopardo,C3589,P4838,322,40,12880
44315,Leopardo,C4456,P1949,285,43,12255
44315,Leopardo,C5966,P6290,268,71,19028
44315,Leopardo,C7008,P8624,256,126,32256
44315,Leopardo,C8804,P7873,365,114,41610
44316,Leopardo,C1309,P8120,53,137,7261
44316,Leopardo,C1937,P3962,300,66,19800
44316,Leopardo,C2856,P4659,153,52,7956
44316,Leopardo,C3134,P7309,234,104,24336
44316,Leopardo,C4117,P3144,95,100,9500
44316,Leopardo,C6463,P6582,145,46,6670
44316,Leopardo,C6471,P8749,265,157,41605
44316,Leopardo,C7309,P5466,314,175,54950
44316,Leopardo,C7481,P8269,132,51,6732
44316,Leopardo,C7858,P2745,389,75,29175
44316,Leopardo,C7991,P4167,233,164,38212
44316,Leopardo,C9663,P8671,176,99,17424
44317,Leopardo,C1035,P8053,136,118,16048
44317,Leopardo,C1049,P7877,35,33,1155
44317,Leopardo,C1748,P8077,334,148,49432
44317,Leopardo,C3950,P2197,223,144,32112
44317,Leopardo,C4199,P3544,315,198,62370
44317,Leopardo,C4373,P5457,349,104,36296
44317,Leopardo,C6853,P3427,276,123,33948
44317,Leopardo,C7754,P1426,183,12,2196
44317,Leopardo,C8896,P6404,104,64,6656
44317,Leopardo,C9743,P9797,222,119,26418
44318,Leopardo,C4350,P8574,181,16,2896
44318,Leopardo,C6470,P2748,83,112,9296
44318,Leopardo,C7525,P8197,62,185,11470
44318,Leopardo,C8451,P8206,276,143,39468
44318,Leopardo,C8829,P6446,366,127,46482
44318,Leopardo,C9119,P9938,56,165,9240
44319,Leopardo,C2152,P8037,66,52,3432
44319,Leopardo,C9117,P9628,273,165,45045
44319,Leopardo,C9893,P8371,64,75,4800
44320,Leopardo,C1574,P9617,351,12,4212
44320,Leopardo,C3080,P8520,21,59,1239
44320,Leopardo,C5911,P8391,231,188,43428
44320,Leopardo,C7578,P4601,101,193,19493
44320,Leopardo,C7717,P2026,316,109,34444
44320,Leopardo,C8105,P1998,191,50,9550
44320,Leopardo,C8295,P5845,156,45,7020
44320,Leopardo,C9750,P2816,126,87,10962
44320,Leopardo,C9806,P3586,56,15,840
44321,Leopardo,C3494,P4067,78,59,4602
44321,Leopardo,C3837,P7109,232,12,2784
44321,Leopardo,C5237,P2565,156,161,25116
44321,Leopardo,C5792,P3938,136,64,8704
44321,Leopardo,C8191,P2871,151,196,29596
44321,Leopardo,C9849,P3060,144,142,20448
44322,Leopardo,C1232,P1793,263,27,7101
44322,Leopardo,C1352,P8355,391,134,52394
44322,Leopardo,C1684,P4702,186,198,36828
44322,Leopardo,C2679,P1542,397,38,15086
44322,Leopardo,C3313,P8986,315,42,13230
44322,Leopardo,C3558,P5803,169,128,21632
44322,Leopardo,C3755,P5218,170,176,29920
44322,Leopardo,C4218,P5077,336,81,27216
44322,Leopardo,C4587,P3531,323,44,14212
44322,Leopardo,C5606,P3582,18,115,2070
44322,Leopardo,C5845,P3943,50,177,8850
44322,Leopardo,C5977,P1310,179,156,27924
44323,Leopardo,C1021,P2717,320,112,35840
44323,Leopardo,C1196,P7940,345,163,56235
44323,Leopardo,C1907,P7036,179,138,24702
44323,Leopardo,C3515,P6948,272,56,15232
44323,Leopardo,C4615,P9325,363,117,42471
44323,Leopardo,C4943,P8943,352,51,17952
44323,Leopardo,C5283,P2512,375,146,54750
44323,Leopardo,C6518,P1822,259,31,8029
44323,Leopardo,C8007,P9881,132,121,15972
44323,Leopardo,C9624,P7469,294,76,22344
44323,Leopardo,C9788,P5250,235,83,19505
44324,Leopardo,C1799,P6879,135,152,20520
44324,Leopardo,C2466,P4556,198,64,12672
44324,Leopardo,C3792,P5088,13,182,2366
44324,Leopardo,C6054,P7816,61,30,1830
44324,Leopardo,C6403,P5661,236,29,6844
44324,Leopardo,C6750,P4233,238,141,33558
44324,Leopardo,C7239,P1904,153,189,28917
44324,Leopardo,C8011,P3464,296,154,45584
44324,Leopardo,C8663,P9116,111,180,19980
44324,Leopardo,C8728,P7563,109,145,15805
44325,Leopardo,C1655,P1324,197,164,32308
44325,Leopardo,C2145,P9650,304,190,57760
44325,Leopardo,C3023,P4911,76,88,6688
44325,Leopardo,C4123,P5634,366,172,62952
44325,Leopardo,C4537,P1472,307,130,39910
44325,Leopardo,C4593,P5551,228,13,2964
44325,Leopardo,C4959,P5186,275,95,26125
44325,Leopardo,C6295,P5050,350,37,12950
44325,Leopardo,C6394,P4384,292,79,23068
44325,Leopardo,C6654,P6281,110,160,17600
44325,Leopardo,C7913,P4747,153,167,25551
44325,Leopardo,C8276,P3162,344,45,15480
44325,Leopardo,C9458,P5776,305,155,47275
44326,Leopardo,C2563,P4034,200,113,22600
44326,Leopardo,C4207,P4398,294,143,42042
44326,Leopardo,C4925,P8952,340,141,47940
44326,Leopardo,C5740,P8622,262,23,6026
44326,Leopardo,C7972,P7646,14,121,1694
44326,Leopardo,C8564,P3489,102,134,13668
44326,Leopardo,C9770,P5259,222,174,38628
